level2-NG_2_034022,level1-NG_1_034,Wurno
level2-NG_2_027025,level1-NG_1_027,Wushishi
level2-NG_2_034023,level1-NG_1_034,Yabo
level2-NG_2_023020,level1-NG_1_023,Yagba East
level2-NG_2_023021,level1-NG_1_023,Yagba West
level2-NG_2_009018,level1-NG_1_009,Yakurr
level2-NG_2_009019,level1-NG_1_009,Yala
level2-NG_2_016011,level1-NG_1_016,Yamaltu/Deba
level2-NG_2_018027,level1-NG_1_018,Yankwashi
level2-NG_2_022020,level1-NG_1_022,Yauri
level2-NG_2_006008,level1-NG_1_006,Yenegoa
level2-NG_2_002020,level1-NG_1_002,Yola North
level2-NG_2_002021,level1-NG_1_002,Yola South
level2-NG_2_035015,level1-NG_1_035,Yorro
level2-NG_2_036016,level1-NG_1_036,Yunusari
level2-NG_2_036017,level1-NG_1_036,Yusufari
level2-NG_2_005020,level1-NG_1_005,Zaki
level2-NG_2_021034,level1-NG_1_021,Zango
level2-NG_2_019022,level1-NG_1_019,Zango-Kataf
level2-NG_2_019023,level1-NG_1_019,Zaria
level2-NG_2_035016,level1-NG_1_035,Zing
level2-NG_2_037014,level1-NG_1_037,Zurmi
level2-NG_2_022021,level1-NG_1_022,Zuru
level2-ZA_2_00101,level1-ZA_1_001,West Coast
level2-ZA_2_00102,level1-ZA_1_001,Cape Winelands
level2-ZA_2_00103,level1-ZA_1_001,Overberg
level2-ZA_2_00104,level1-ZA_1_001,Eden
level2-ZA_2_00105,level1-ZA_1_001,Central Karoo
level2-ZA_2_00191,level1-ZA_1_001,City of Cape Town
level2-ZA_2_00210,level1-ZA_1_002,Cacadu
level2-ZA_2_00212,level1-ZA_1_002,Amathole
level2-ZA_2_00213,level1-ZA_1_002,Chris Hani
level2-ZA_2_00214,level1-ZA_1_002,Joe Gqabi
level2-ZA_2_00215,level1-ZA_1_002,O.R.Tambo
level2-ZA_2_00244,level1-ZA_1_002,Alfred Nzo
level2-ZA_2_00292,level1-ZA_1_002,Buffalo City
level2-ZA_2_00293,level1-ZA_1_002,Nelson Mandela Bay
level2-ZA_2_00306,level1-ZA_1_003,Namakwa
level2-ZA_2_00307,level1-ZA_1_003,Pixley ka Seme
level2-ZA_2_00308,level1-ZA_1_003,Z F Mgcawu
level2-ZA_2_00309,level1-ZA_1_003,Frances Baard
level2-ZA_2_00345,level1-ZA_1_003,John Taolo Gaetsewe
level2-ZA_2_00416,level1-ZA_1_004,Xhariep
level2-ZA_2_00418,level1-ZA_1_004,Lejweleputswa
level2-ZA_2_00419,level1-ZA_1_004,Thabo Mofutsanyane
level2-ZA_2_00420,level1-ZA_1_004,Fezile Dabi
level2-ZA_2_00494,level1-ZA_1_004,Mangaung
level2-ZA_2_00521,level1-ZA_1_005,Ugu
level2-ZA_2_00522,level1-ZA_1_005,Umgungundlovu
level2-ZA_2_00523,level1-ZA_1_005,Uthukela
level2-ZA_2_00524,level1-ZA_1_005,Umzinyathi
level2-ZA_2_00525,level1-ZA_1_005,Amajuba
level2-ZA_2_00526,level1-ZA_1_005,Zululand
level2-ZA_2_00527,level1-ZA_1_005,Umkhanyakude
level2-ZA_2_00528,level1-ZA_1_005,Uthungulu
level2-ZA_2_00529,level1-ZA_1_005,iLembe
level2-ZA_2_00543,level1-ZA_1_005,Sisonke
level2-ZA_2_00595,level1-ZA_1_005,eThekwini
level2-ZA_2_00637,level1-ZA_1_006,Bojanala
level2-ZA_2_00638,level1-ZA_1_006,Ngaka Modiri Molema
level2-ZA_2_00639,level1-ZA_1_006,Dr Ruth Segomotsi Mompati
level2-ZA_2_00640,level1-ZA_1_006,Dr Kenneth Kaunda
level2-ZA_2_00742,level1-ZA_1_007,Sedibeng
level2-ZA_2_00748,level1-ZA_1_007,West Rand
level2-ZA_2_00797,level1-ZA_1_007,Ekurhuleni
level2-ZA_2_00798,level1-ZA_1_007,City of Johannesburg
level2-ZA_2_00799,level1-ZA_1_007,City of Tshwane
level2-ZA_2_00830,level1-ZA_1_008,Gert Sibande
level2-ZA_2_00831,level1-ZA_1_008,Nkangala
level2-ZA_2_00832,level1-ZA_1_008,Ehlanzeni
level2-ZA_2_00933,level1-ZA_1_009,Mopani
level2-ZA_2_00934,level1-ZA_1_009,Vhembe
level2-ZA_2_00935,level1-ZA_1_009,Capricorn
level2-ZA_2_00936,level1-ZA_1_009,Waterberg
level2-ZA_2_00947,level1-ZA_1_009,Sekhukhune
level3-ZA_3_001011,level2-ZA_2_00101,Matzikama
level3-ZA_3_001012,level2-ZA_2_00101,Cederberg
level3-ZA_3_001013,level2-ZA_2_00101,Bergrivier
level3-ZA_3_001014,level2-ZA_2_00101,Saldanha Bay
level3-ZA_3_001015,level2-ZA_2_00101,Swartland
level3-ZA_3_001022,level2-ZA_2_00102,Witzenberg
level3-ZA_3_001023,level2-ZA_2_00102,Drakenstein
level3-ZA_3_001024,level2-ZA_2_00102,Stellenbosch
level3-ZA_3_001025,level2-ZA_2_00102,Breede Valley
level3-ZA_3_001026,level2-ZA_2_00102,Langeberg
level3-ZA_3_001031,level2-ZA_2_00103,Theewaterskloof
level3-ZA_3_001032,level2-ZA_2_00103,Overstrand
level3-ZA_3_001033,level2-ZA_2_00103,Cape Agulhas
level3-ZA_3_001034,level2-ZA_2_00103,Swellendam
level3-ZA_3_001041,level2-ZA_2_00104,Kannaland
level3-ZA_3_001042,level2-ZA_2_00104,Hessequa
level3-ZA_3_001043,level2-ZA_2_00104,Mossel Bay
level3-ZA_3_001044,level2-ZA_2_00104,George
level3-ZA_3_001045,level2-ZA_2_00104,Oudtshoorn
level3-ZA_3_001047,level2-ZA_2_00104,Bitou
level3-ZA_3_001048,level2-ZA_2_00104,Knysna
level3-ZA_3_001051,level2-ZA_2_00105,Laingsburg
level3-ZA_3_001052,level2-ZA_2_00105,Prince Albert
level3-ZA_3_001053,level2-ZA_2_00105,Beaufort West
level3-ZA_3_001910,level2-ZA_2_00191,City of Cape Town
level3-ZA_3_002101,level2-ZA_2_00210,Dr Beyers Naude
level3-ZA_3_002102,level2-ZA_2_00210,Blue Crane Route
level3-ZA_3_002104,level2-ZA_2_00210,Makana
level3-ZA_3_002105,level2-ZA_2_00210,Ndlambe
level3-ZA_3_002106,level2-ZA_2_00210,Sundays River Valley
level3-ZA_3_002108,level2-ZA_2_00210,Kouga
level3-ZA_3_002109,level2-ZA_2_00210,Kou-Kamma
level3-ZA_3_002121,level2-ZA_2_00212,Mbhashe
level3-ZA_3_002122,level2-ZA_2_00212,Mnquma
level3-ZA_3_002123,level2-ZA_2_00212,Great Kei
level3-ZA_3_002124,level2-ZA_2_00212,Amahlathi
level3-ZA_3_002126,level2-ZA_2_00212,Ngqushwa
level3-ZA_3_002129,level2-ZA_2_00212,Raymond Mhlaba
level3-ZA_3_002131,level2-ZA_2_00213,Inxuba Yethemba
level3-ZA_3_002135,level2-ZA_2_00213,Intsika Yethu
level3-ZA_3_002136,level2-ZA_2_00213,Emalahleni
level3-ZA_3_002137,level2-ZA_2_00213,Engcobo
level3-ZA_3_002138,level2-ZA_2_00213,Sakhisizwe
level3-ZA_3_002139,level2-ZA_2_00213,Enoch Mgijima
level3-ZA_3_002141,level2-ZA_2_00214,Elundini
level3-ZA_3_002142,level2-ZA_2_00214,Senqu
level3-ZA_3_002145,level2-ZA_2_00214,Walter Sisulu
level3-ZA_3_002153,level2-ZA_2_00215,Ngquza Hill
level3-ZA_3_002154,level2-ZA_2_00215,Port St Johns
level3-ZA_3_002155,level2-ZA_2_00215,Nyandeni
level3-ZA_3_002156,level2-ZA_2_00215,Mhlontlo
level3-ZA_3_002157,level2-ZA_2_00215,King Sabata Dalindyebo
level3-ZA_3_002441,level2-ZA_2_00244,Matatiele
level3-ZA_3_002442,level2-ZA_2_00244,Umzimvubu
level3-ZA_3_002443,level2-ZA_2_00244,Mbizana
level3-ZA_3_002444,level2-ZA_2_00244,Ntabankulu
level3-ZA_3_002920,level2-ZA_2_00292,Buffalo City
level3-ZA_3_002930,level2-ZA_2_00293,Nelson Mandela Bay
level3-ZA_3_003061,level2-ZA_2_00306,Richtersveld
level3-ZA_3_003062,level2-ZA_2_00306,Nama Khoi
level3-ZA_3_003064,level2-ZA_2_00306,Kamiesberg
level3-ZA_3_003065,level2-ZA_2_00306,Hantam
level3-ZA_3_003066,level2-ZA_2_00306,Karoo Hoogland
level3-ZA_3_003067,level2-ZA_2_00306,Khâi-Ma
level3-ZA_3_003071,level2-ZA_2_00307,Ubuntu
level3-ZA_3_003072,level2-ZA_2_00307,Umsobomvu
level3-ZA_3_003073,level2-ZA_2_00307,Emthanjeni
level3-ZA_3_003074,level2-ZA_2_00307,Kareeberg
level3-ZA_3_003075,level2-ZA_2_00307,Renosterberg
level3-ZA_3_003076,level2-ZA_2_00307,Thembelihle
level3-ZA_3_003077,level2-ZA_2_00307,Siyathemba
level3-ZA_3_003078,level2-ZA_2_00307,Siyancuma
level3-ZA_3_003082,level2-ZA_2_00308,Kai Garib
level3-ZA_3_003084,level2-ZA_2_00308,Kheis
level3-ZA_3_003085,level2-ZA_2_00308,Tsantsabane
level3-ZA_3_003086,level2-ZA_2_00308,Kgatelopele
level3-ZA_3_003087,level2-ZA_2_00308,Dawid Kruiper
level3-ZA_3_003091,level2-ZA_2_00309,Sol Plaatjie
level3-ZA_3_003092,level2-ZA_2_00309,Dikgatlong
level3-ZA_3_003093,level2-ZA_2_00309,Magareng
level3-ZA_3_003094,level2-ZA_2_00309,Phokwane
level3-ZA_3_003451,level2-ZA_2_00345,Joe Morolong
level3-ZA_3_003452,level2-ZA_2_00345,Ga-Segonyana
level3-ZA_3_003453,level2-ZA_2_00345,Gamagara
level3-ZA_3_004161,level2-ZA_2_00416,Letsemeng
level3-ZA_3_004162,level2-ZA_2_00416,Kopanong
level3-ZA_3_004163,level2-ZA_2_00416,Mohokare
level3-ZA_3_004181,level2-ZA_2_00418,Masilonyana
level3-ZA_3_004182,level2-ZA_2_00418,Tokologo
level3-ZA_3_004183,level2-ZA_2_00418,Tswelopele
level3-ZA_3_004184,level2-ZA_2_00418,Matjhabeng
level3-ZA_3_004185,level2-ZA_2_00418,Nala
level3-ZA_3_004191,level2-ZA_2_00419,Setsoto
level3-ZA_3_004192,level2-ZA_2_00419,Dihlabeng
level3-ZA_3_004193,level2-ZA_2_00419,Nketoana
level3-ZA_3_004194,level2-ZA_2_00419,Maluti a Phofung
level3-ZA_3_004195,level2-ZA_2_00419,Phumelela
level3-ZA_3_004196,level2-ZA_2_00419,Mantsopa
level3-ZA_3_004201,level2-ZA_2_00420,Moqhaka
level3-ZA_3_004203,level2-ZA_2_00420,Ngwathe
level3-ZA_3_004204,level2-ZA_2_00420,Metsimaholo
level3-ZA_3_004205,level2-ZA_2_00420,Mafube
level3-ZA_3_004940,level2-ZA_2_00494,Mangaung
level3-ZA_3_005212,level2-ZA_2_00521,Umdoni
level3-ZA_3_005213,level2-ZA_2_00521,Umzumbe
level3-ZA_3_005214,level2-ZA_2_00521,uMuziwabantu
level3-ZA_3_005216,level2-ZA_2_00521,Ray Nkonyeni
level3-ZA_3_005221,level2-ZA_2_00522,uMshwathi
level3-ZA_3_005222,level2-ZA_2_00522,uMngeni
level3-ZA_3_005223,level2-ZA_2_00522,Mpofana
level3-ZA_3_005224,level2-ZA_2_00522,Impendle
level3-ZA_3_005225,level2-ZA_2_00522,The Msunduzi
level3-ZA_3_005226,level2-ZA_2_00522,Mkhambathini
level3-ZA_3_005227,level2-ZA_2_00522,Richmond
level3-ZA_3_005235,level2-ZA_2_00523,Okhahlamba
level3-ZA_3_005237,level2-ZA_2_00523,Inkosi Langalibalele
level3-ZA_3_005238,level2-ZA_2_00523,Alfred Duma
level3-ZA_3_005241,level2-ZA_2_00524,Endumeni
level3-ZA_3_005242,level2-ZA_2_00524,Nqutu
level3-ZA_3_005244,level2-ZA_2_00524,Msinga
level3-ZA_3_005245,level2-ZA_2_00524,Umvoti
level3-ZA_3_005252,level2-ZA_2_00525,Newcastle
level3-ZA_3_005253,level2-ZA_2_00525,Emadlangeni
level3-ZA_3_005254,level2-ZA_2_00525,Dannhauser
level3-ZA_3_005261,level2-ZA_2_00526,eDumbe
level3-ZA_3_005262,level2-ZA_2_00526,uPhongolo
level3-ZA_3_005263,level2-ZA_2_00526,Abaqulusi
level3-ZA_3_005265,level2-ZA_2_00526,Nongoma
level3-ZA_3_005266,level2-ZA_2_00526,Ulundi
level3-ZA_3_005271,level2-ZA_2_00527,Umhlabuyalingana
level3-ZA_3_005272,level2-ZA_2_00527,Jozini
level3-ZA_3_005275,level2-ZA_2_00527,Mtubatuba
level3-ZA_3_005276,level2-ZA_2_00527,Big Five Hlabisa
level3-ZA_3_005281,level2-ZA_2_00528,Mfolozi
level3-ZA_3_005282,level2-ZA_2_00528,uMhlathuze
level3-ZA_3_005284,level2-ZA_2_00528,uMlalazi
level3-ZA_3_005285,level2-ZA_2_00528,Mthonjaneni
level3-ZA_3_005286,level2-ZA_2_00528,Nkandla
level3-ZA_3_005291,level2-ZA_2_00529,Mandeni
level3-ZA_3_005292,level2-ZA_2_00529,KwaDukuza
level3-ZA_3_005293,level2-ZA_2_00529,Ndwedwe
level3-ZA_3_005294,level2-ZA_2_00529,Maphumulo
level3-ZA_3_005433,level2-ZA_2_00543,Greater Kokstad
level3-ZA_3_005434,level2-ZA_2_00543,Ubuhlebezwe
level3-ZA_3_005435,level2-ZA_2_00543,Umzimkhulu
level3-ZA_3_005436,level2-ZA_2_00543,Dr Nkosazana Dlamini Zuma
level3-ZA_3_005950,level2-ZA_2_00595,eThekwini
level3-ZA_3_006371,level2-ZA_2_00637,Moretele
level3-ZA_3_006372,level2-ZA_2_00637,Local Municipality of Madibeng
level3-ZA_3_006373,level2-ZA_2_00637,Rustenburg
level3-ZA_3_006374,level2-ZA_2_00637,Kgetlengrivier
level3-ZA_3_006375,level2-ZA_2_00637,Moses Kotane
level3-ZA_3_006381,level2-ZA_2_00638,Ratlou
level3-ZA_3_006382,level2-ZA_2_00638,Tswaing
level3-ZA_3_006383,level2-ZA_2_00638,Mafikeng
level3-ZA_3_006384,level2-ZA_2_00638,Ditsobotla
level3-ZA_3_006385,level2-ZA_2_00638,Ramotshere Moiloa
level3-ZA_3_006392,level2-ZA_2_00639,Naledi
level3-ZA_3_006393,level2-ZA_2_00639,Mamusa
level3-ZA_3_006394,level2-ZA_2_00639,Greater Taung
level3-ZA_3_006396,level2-ZA_2_00639,Lekwa-Teemane
level3-ZA_3_006397,level2-ZA_2_00639,Kagisano/Molopo
level3-ZA_3_006403,level2-ZA_2_00640,City of Matlosana
level3-ZA_3_006404,level2-ZA_2_00640,Maquassi Hills
level3-ZA_3_006405,level2-ZA_2_00640,Ventersdorp/Tlokwe
level3-ZA_3_007421,level2-ZA_2_00742,Emfuleni
level3-ZA_3_007422,level2-ZA_2_00742,Midvaal
level3-ZA_3_007423,level2-ZA_2_00742,Lesedi
level3-ZA_3_007481,level2-ZA_2_00748,Mogale City
level3-ZA_3_007484,level2-ZA_2_00748,Merafong City
level3-ZA_3_007485,level2-ZA_2_00748,Rand West City
level3-ZA_3_007970,level2-ZA_2_00797,Ekurhuleni
level3-ZA_3_007980,level2-ZA_2_00798,City of Johannesburg
level3-ZA_3_007990,level2-ZA_2_00799,City of Tshwane
level3-ZA_3_008301,level2-ZA_2_00830,Chief Albert Luthuli
level3-ZA_3_008302,level2-ZA_2_00830,Msukaligwa
level3-ZA_3_008303,level2-ZA_2_00830,Mkhondo
level3-ZA_3_008304,level2-ZA_2_00830,Dr Pixley Ka Isaka Seme
level3-ZA_3_008305,level2-ZA_2_00830,Lekwa
level3-ZA_3_008306,level2-ZA_2_00830,Dipaleseng
level3-ZA_3_008307,level2-ZA_2_00830,Govan Mbeki
level3-ZA_3_008311,level2-ZA_2_00831,Victor Khanye
level3-ZA_3_008312,level2-ZA_2_00831,Emalahleni
level3-ZA_3_008313,level2-ZA_2_00831,Steve Tshwete
level3-ZA_3_008314,level2-ZA_2_00831,Emakhazeni
level3-ZA_3_008315,level2-ZA_2_00831,Thembisile
level3-ZA_3_008316,level2-ZA_2_00831,Dr JS Moroka
level3-ZA_3_008321,level2-ZA_2_00832,Thaba Chweu
level3-ZA_3_008324,level2-ZA_2_00832,Nkomazi
level3-ZA_3_008325,level2-ZA_2_00832,Bushbuckridge
level3-ZA_3_008326,level2-ZA_2_00832,Mbombela
level3-ZA_3_009331,level2-ZA_2_00933,Greater Giyani
level3-ZA_3_009332,level2-ZA_2_00933,Greater Letaba
level3-ZA_3_009333,level2-ZA_2_00933,Greater Tzaneen
level3-ZA_3_009334,level2-ZA_2_00933,Ba-Phalaborwa
level3-ZA_3_009335,level2-ZA_2_00933,Maruleng
level3-ZA_3_009341,level2-ZA_2_00934,Musina
level3-ZA_3_009343,level2-ZA_2_00934,Thulamela
level3-ZA_3_009344,level2-ZA_2_00934,Makhado
level3-ZA_3_009345,level2-ZA_2_00934,Collins Chabane
level3-ZA_3_009351,level2-ZA_2_00935,Blouberg
level3-ZA_3_009353,level2-ZA_2_00935,Molemole
level3-ZA_3_009354,level2-ZA_2_00935,Polokwane
level3-ZA_3_009355,level2-ZA_2_00935,Lepele-Nkumpi
level3-ZA_3_009361,level2-ZA_2_00936,Thabazimbi
level3-ZA_3_009362,level2-ZA_2_00936,Lephalale
level3-ZA_3_009366,level2-ZA_2_00936,Bela-Bela
level3-ZA_3_009367,level2-ZA_2_00936,Mogalakwena
level3-ZA_3_009368,level2-ZA_2_00936,Modimolle/Mookgophong
level3-ZA_3_009471,level2-ZA_2_00947,Ephraim Mogale
level3-ZA_3_009472,level2-ZA_2_00947,Elias Motsoaledi
level3-ZA_3_009473,level2-ZA_2_00947,Makhuduthamaga
level3-ZA_3_009476,level2-ZA_2_00947,Greater Tubatse/Fetakgomo
level2-KE_2_027144,level1-KE_1_027,Ainabkoi
level2-KE_2_035190,level1-KE_1_035,Ainamoi
level2-KE_2_029152,level1-KE_1_029,Aldai
level2-KE_2_041234,level1-KE_1_041,Alego Usonga
level2-KE_2_044254,level1-KE_1_044,Awendo
level2-KE_2_032174,level1-KE_1_032,Bahati
level2-KE_2_007028,level1-KE_1_007,Balambala
level2-KE_2_009040,level1-KE_1_009,Banissa
level2-KE_2_030159,level1-KE_1_030,Baringo Central
level2-KE_2_030158,level1-KE_1_030,Baringo North
level2-KE_2_030160,level1-KE_1_030,Baringo South
level2-KE_2_035192,level1-KE_1_035,Belgut
level2-KE_2_045264,level1-KE_1_045,Bobasi
level2-KE_2_045263,level1-KE_1_045,Bomachoge Borabu
level2-KE_2_045265,level1-KE_1_045,Bomachoge Chache
level2-KE_2_036197,level1-KE_1_036,Bomet Central
level2-KE_2_036196,level1-KE_1_036,Bomet East
level2-KE_2_045261,level1-KE_1_045,Bonchari
level2-KE_2_041236,level1-KE_1_041,Bondo
level2-KE_2_046273,level1-KE_1_046,Borabu
level2-KE_2_040231,level1-KE_1_040,Budalangi
level2-KE_2_039219,level1-KE_1_039,Bumula
level2-KE_2_004020,level1-KE_1_004,Bura
level2-KE_2_035191,level1-KE_1_035,Buret
level2-KE_2_037207,level1-KE_1_037,Butere
level2-KE_2_040229,level1-KE_1_040,Butula
level2-KE_2_012057,level1-KE_1_012,Buuri
level2-KE_2_012058,level1-KE_1_012,Cental Imenti
level2-KE_2_001001,level1-KE_1_001,Changamwe
level2-KE_2_036195,level1-KE_1_036,Chepalungu
level2-KE_2_026140,level1-KE_1_026,Cherangany
level2-KE_2_029154,level1-KE_1_029,Chesumei
level2-KE_2_007030,level1-KE_1_007,Dadaab
level2-KE_2_047276,level1-KE_1_047,Dagoretti
level2-KE_2_007027,level1-KE_1_007,Dujis
level2-KE_2_030162,level1-KE_1_030,Eldama Ravine
level2-KE_2_008037,level1-KE_1_008,Eldas
level2-KE_2_047284,level1-KE_1_047,Embakasi Central
level2-KE_2_047285,level1-KE_1_047,Embakasi East
level2-KE_2_047283,level1-KE_1_047,Embakasi North
level2-KE_2_047282,level1-KE_1_047,Embakasi South
level2-KE_2_047286,level1-KE_1_047,Embakasi West
level2-KE_2_029155,level1-KE_1_029,Emgwen
level2-KE_2_038215,level1-KE_1_038,Emuhaya
level2-KE_2_033178,level1-KE_1_033,Emurua Dikirr
level2-KE_2_026137,level1-KE_1_026,Endebess
level2-KE_2_007031,level1-KE_1_007,Fafi
level2-KE_2_040230,level1-KE_1_040,Funyula
level2-KE_2_014065,level1-KE_1_014,Gachoka
level2-KE_2_004019,level1-KE_1_004,Galole
level2-KE_2_003015,level1-KE_1_003,Ganze
level2-KE_2_004018,level1-KE_1_004,Garsen
level2-KE_2_021110,level1-KE_1_021,Gatanga
level2-KE_2_022112,level1-KE_1_022,Gatundu North
level2-KE_2_022111,level1-KE_1_022,Gatundu South
level2-KE_2_041235,level1-KE_1_041,Gem
level2-KE_2_020101,level1-KE_1_020,Gichugu
level2-KE_2_032169,level1-KE_1_032,Gilgil
level2-KE_2_022116,level1-KE_1_022,Githunguri
level2-KE_2_038213,level1-KE_1_038,Hamisi
level2-KE_2_043249,level1-KE_1_043,Homa Bay
level2-KE_2_012052,level1-KE_1_012,Igembe Central
level2-KE_2_012053,level1-KE_1_012,Igembe North
level2-KE_2_012051,level1-KE_1_012,Igembe South
level2-KE_2_007032,level1-KE_1_007,Ijara
level2-KE_2_037210,level1-KE_1_037,Ikolomani
level2-KE_2_011049,level1-KE_1_011,Isiolo North
level2-KE_2_011050,level1-KE_1_011,Isiolo South
level2-KE_2_001002,level1-KE_1_001,Jomvu
level2-KE_2_022113,level1-KE_1_022,Juja
level2-KE_2_022119,level1-KE_1_022,Kabete
level2-KE_2_043246,level1-KE_1_043,Kabondo Kasipul
level2-KE_2_039218,level1-KE_1_039,Kabuchai
level2-KE_2_024131,level1-KE_1_024,Kacheliba
level2-KE_2_017085,level1-KE_1_017,Kaiti
level2-KE_2_034184,level1-KE_1_034,Kajiado Central
level2-KE_2_034186,level1-KE_1_034,Kajiado East
level2-KE_2_034183,level1-KE_1_034,Kajiado North
level2-KE_2_034187,level1-KE_1_034,Kajiado South
level2-KE_2_034185,level1-KE_1_034,Kajiado West
level2-KE_2_003013,level1-KE_1_003,Kaloleni
level2-KE_2_047288,level1-KE_1_047,Kamukunji
level2-KE_2_021109,level1-KE_1_021,Kandara
level2-KE_2_039220,level1-KE_1_039,Kanduyi
level2-KE_2_021104,level1-KE_1_021,Kangema
level2-KE_2_016077,level1-KE_1_016,Kangundo
level2-KE_2_024129,level1-KE_1_024,Kapenguria
level2-KE_2_027145,level1-KE_1_027,Kapseret
level2-KE_2_043247,level1-KE_1_043,Karachuonyo
level2-KE_2_047280,level1-KE_1_047,Kasarani
level2-KE_2_043245,level1-KE_1_043,Kasipul
level2-KE_2_016079,level1-KE_1_016,Kathiani
level2-KE_2_028149,level1-KE_1_028,Keiyo North
level2-KE_2_028150,level1-KE_1_028,Keiyo South
level2-KE_2_027146,level1-KE_1_027,Kesses
level2-KE_2_037208,level1-KE_1_037,Khwisero
level2-KE_2_022118,level1-KE_1_022,Kiambaa
level2-KE_2_022117,level1-KE_1_022,Kiambu
level2-KE_2_047278,level1-KE_1_047,Kibra
level2-KE_2_017088,level1-KE_1_017,Kibwezi East
level2-KE_2_017087,level1-KE_1_017,Kibwezi West
level2-KE_2_019095,level1-KE_1_019,Kieni
level2-KE_2_021107,level1-KE_1_021,Kigumo
level2-KE_2_021106,level1-KE_1_021,Kiharu
level2-KE_2_022120,level1-KE_1_022,Kikuyu
level2-KE_2_033177,level1-KE_1_033,Kilgoris
level2-KE_2_003011,level1-KE_1_003,Kilifi North
level2-KE_2_003012,level1-KE_1_003,Kilifi South
level2-KE_2_047275,level1-KE_1_047,Kilimani
level2-KE_2_017084,level1-KE_1_017,Kilome
level2-KE_2_039223,level1-KE_1_039,Kimilili
level2-KE_2_026139,level1-KE_1_026,Kiminini
level2-KE_2_002010,level1-KE_1_002,Kinango
level2-KE_2_018089,level1-KE_1_018,Kinangop
level2-KE_2_018090,level1-KE_1_018,Kipipiri
level2-KE_2_035188,level1-KE_1_035,Kipkelion East
level2-KE_2_035189,level1-KE_1_035,Kipkelion West
level2-KE_2_020103,level1-KE_1_020,Kirinyaga Central
level2-KE_2_001003,level1-KE_1_001,Kisauni
level2-KE_2_042240,level1-KE_1_042,Kisumu Central
level2-KE_2_042238,level1-KE_1_042,Kisumu East
level2-KE_2_042239,level1-KE_1_042,Kisumu West
level2-KE_2_015072,level1-KE_1_015,Kitui Central
level2-KE_2_015073,level1-KE_1_015,Kitui East
level2-KE_2_015071,level1-KE_1_015,Kitui Rural
level2-KE_2_015074,level1-KE_1_015,Kitui South
level2-KE_2_015070,level1-KE_1_015,Kitui West
level2-KE_2_045268,level1-KE_1_045,Kitutu Chache North
level2-KE_2_045269,level1-KE_1_045,Kitutu Chache South
level2-KE_2_046270,level1-KE_1_046,Kitutu Masaba
level2-KE_2_036198,level1-KE_1_036,Konoin
level2-KE_2_032171,level1-KE_1_032,Kuresoi North
level2-KE_2_032170,level1-KE_1_032,Kuresoi South
level2-KE_2_044260,level1-KE_1_044,Kuria East
level2-KE_2_044259,level1-KE_1_044,Kuria West
level2-KE_2_026136,level1-KE_1_026,Kwanza
level2-KE_2_009044,level1-KE_1_009,Lafey
level2-KE_2_007029,level1-KE_1_007,Lagdera
level2-KE_2_031164,level1-KE_1_031,Laikipia East
level2-KE_2_031165,level1-KE_1_031,Laikipia North
level2-KE_2_031163,level1-KE_1_031,Laikipia West
level2-KE_2_010048,level1-KE_1_010,Laisamis
level2-KE_2_005021,level1-KE_1_005,Lamu East
level2-KE_2_005022,level1-KE_1_005,Lamu West
level2-KE_2_047277,level1-KE_1_047,Langata
level2-KE_2_022122,level1-KE_1_022,Lari
level2-KE_2_001005,level1-KE_1_001,Likoni
level2-KE_2_037200,level1-KE_1_037,Likuyani
level2-KE_2_022121,level1-KE_1_022,Limuru
level2-KE_2_023126,level1-KE_1_023,Loima
level2-KE_2_038214,level1-KE_1_038,Luanda
level2-KE_2_037199,level1-KE_1_037,Lugari
level2-KE_2_002008,level1-KE_1_002,Lunga Lunga
level2-KE_2_037202,level1-KE_1_037,Lurambi
level2-KE_2_013061,level1-KE_1_013,Maara
level2-KE_2_016081,level1-KE_1_016,Machakos Town
level2-KE_2_003017,level1-KE_1_003,Magarini
level2-KE_2_047287,level1-KE_1_047,Makadara
level2-KE_2_017086,level1-KE_1_017,Makueni
level2-KE_2_037201,level1-KE_1_037,Malava
level2-KE_2_003016,level1-KE_1_003,Malindi
level2-KE_2_009043,level1-KE_1_009,Mandera East
level2-KE_2_009041,level1-KE_1_009,Mandera North
level2-KE_2_009042,level1-KE_1_009,Mandera South
level2-KE_2_009039,level1-KE_1_009,Mandera West
level2-KE_2_014063,level1-KE_1_014,Manyatta
level2-KE_2_021108,level1-KE_1_021,Maragwa
level2-KE_2_028147,level1-KE_1_028,Marakwet East
level2-KE_2_028148,level1-KE_1_028,Marakwet West
level2-KE_2_016075,level1-KE_1_016,Masinga
level2-KE_2_040228,level1-KE_1_040,Matayos
level2-KE_2_047290,level1-KE_1_047,Mathare
level2-KE_2_021105,level1-KE_1_021,Mathioya
level2-KE_2_019096,level1-KE_1_019,Mathira
level2-KE_2_002009,level1-KE_1_002,Matuga
level2-KE_2_037206,level1-KE_1_037,Matungu
level2-KE_2_016078,level1-KE_1_016,Matungulu
level2-KE_2_016080,level1-KE_1_016,Mavoko
level2-KE_2_017083,level1-KE_1_017,Mbooni
level2-KE_2_030161,level1-KE_1_030,Mogotio
level2-KE_2_027143,level1-KE_1_027,Moiben
level2-KE_2_032166,level1-KE_1_032,Molo
level2-KE_2_029156,level1-KE_1_029,Mosop
level2-KE_2_010045,level1-KE_1_010,Moyale
